armLemma	armForm	pos	pos_coarse	feats
նախողջոյնքʻ	նախողջոյնս	N	Nb	NUMBp|CASEa
նայիմ	նայեցʻեա՛լ	V	V-	NUMBs|MOODp|CASEn
նաւ	նա՛ւ	N	Nb	NUMBs|CASEa
նաւ	նաւ	N	Nb	NUMBs|CASEa
նաւ	նաւ	N	Nb	NUMBs|CASEl
նաւ	նաւէ	N	Nb	NUMBs|CASEb
նաւ	նաւուցʻ	N	Nb	NUMBs|CASEg
նաւ	նաւս	N	Nb	NUMBp|CASEa
նաւ	նաւքʻ	N	Nb	NUMBp|CASEn
նաւեմ	նաւեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
նաւեմ	նաւեցʻին	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICa
նեղ	նեղ	A	A-	NUMBs|CASEa
նեղեմ	նեղե՛ն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
նեղեմ	նեղեալքʻ	V	V-	NUMBp|MOODp|CASEn
նեղեմ	նեղեի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
նեղեմ	նեղեսցʻե՛ն	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICa
նեղիչʻ	նեղչʻացʻ	N	Nb	NUMBp|CASEg
ներքʻին	ներքʻին	A	A-	NUMBs|CASEa
ներքʻին	ներքʻին	A	A-	NUMBs|CASEn
նիւթʻեմ	նիւթʻէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
նկանակ	նկանակ	N	Nb	NUMBs|CASEa
նկանակ	նկանակս	N	Nb	NUMBp|CASEa
նման	նմա՛ն	A	A-	NUMBs|CASEn
նման	նման	A	A-	NUMBs|CASEn
նմանաւղ	նմանողքʻ	A	A-	NUMBp|CASEn
նմանեցʻուցʻանեմ	նմանեցʻուցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
նմանութʻիւն	նմանութʻեան	N	Nb	NUMBs|CASEd
ննջեմ	ննջէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ննջեմ	ննջէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
նշան	նշա՛ն	N	Nb	NUMBs|CASEa
նշան	նշա՛նքʻ	N	Nb	NUMBp|CASEn
նշան	նշան	N	Nb	NUMBs|CASEa
նշան	նշան	N	Nb	NUMBs|CASEn
նշան	նշանս	N	Nb	NUMBp|CASEa
նշան	նշանքʻ	N	Nb	NUMBp|CASEn
նշանախեցʻ	նշանախեցʻի	N	Nb	NUMBs|CASEd
նշանակ	նշանակ	N	Nb	NUMBs|CASEn
նշանացʻի	նշանացʻի	D	Df	INFLn
նշխար	նշխար	N	Nb	NUMBp|CASEa
նշմարեմ	նշմարես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
նշոյլ	նշուղիւքʻ	N	Nb	NUMBp|CASEi
նոյն	նմի՛ն	P	Pd	NUMBs|CASEl
նոյն	նմին	P	Pd	NUMBs|CASEl
նոյն	նո՛յն	P	Pd	NUMBs|CASEn
նոյն	նոյն	P	Pd	NUMBs|CASEa
նոյն	նոյնս	P	Pd	NUMBp|CASEa
նոյն	նովին	P	Pd	NUMBs|CASEi
նոյն	նորին	P	Pd	NUMBs|CASEg
նոյնժամայն	նոյնժամայն	D	Df	INFLn
նոյնպէս	Նոյնպէս	D	Df	INFLn
նոյնպէս	ա՛յնպէս	D	Df	INFLn
նոյնպէս	նո՛յնպէս	D	Df	INFLn
նոյնպէս	նոյնպէս	D	Df	INFLn
նոր	նո՛ր	A	A-	NUMBs|CASEa
նոր	նոր	A	A-	INFLn
նոր	նոր	A	A-	NUMBs|CASEa
նոր	նոր	A	A-	NUMBs|CASEn
նոր	նորոյ	A	A-	NUMBs|CASEb
նոր	նորս	A	A-	NUMBp|CASEa
նստիմ	նիստ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
նստիմ	նստա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
նստիմ	նստան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
նստիմ	նստարուքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
նստիմ	նստաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
նստիմ	նստեալ	V	V-	NUMBs|MOODp|CASEn
նստիմ	նստեի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
նստիմ	նստեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
նստիմ	նստէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICp
նստիմ	նստիցʻի	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
նստիմ	նստիցʻին	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICp
նստիմ	նստցʻիքʻ	V	V-	PERS2|NUMBp|TENSa|MOODs|VOICa
շաբաթʻ	շաբա՛թʻ	N	Nb	NUMBs|CASEn
շաբաթʻ	շաբաթʻու	N	Nb	NUMBs|CASEg
շաբաթʻ	շաբաթʻու	N	Nb	NUMBs|CASEl
շաբաթʻ	շաբաթʻուցʻ	N	Nb	NUMBp|CASEg
շաբաթʻ	շաբաթʻս	N	Nb	NUMBp|CASEl
շահեմ	շահեսցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
շահեմ	շահեցʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
շաղփʻաղփʻութʻիւն	շաղփʻաղփʻութʻիւն	N	Nb	NUMBs|CASEn
շապիկքʻ	շապիկս	N	Nb	NUMBp|CASEa
շատ	շա՛տ	A	A-	NUMBs|CASEn
շատ	շա՛տ	D	Df	INFLn
շատ	շատ	A	A-	NUMBs|CASEn
շատ	շատ	D	Df	INFLn
շարժեմ	շարժել	V	V-	MOODn
շարժեմ	շարժեսցʻին	V	V-	PERS3|NUMBp|TENSa|MOODs|VOICp
շարժլեմ	շարշլեա՛ցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
շարժումն	շարժմունքʻ	N	Nb	NUMBp|CASEn
շարժուն	շարժուն	A	A-	NUMBs|CASEa
շաւիղ	շաւիղս	N	Nb	NUMBp|CASEa
շաւշափʻեմ	շաւշափʻեցʻէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
շինաւղ	շինաւղքʻ	N	Nb	NUMBp|CASEn
շինեմ	շինեալ	V	V-	NUMBs|MOODp|CASEn
շինեմ	շինեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
շինեմ	շինեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
շինեմ	շինել	V	V-	MOODn
շինեմ	շինեցʻիցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICa
շինեմ	շինէ՛քʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
շինեմ	շինէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
շինեմ	շինիցʻէ	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
շիշ	շիշ	N	Nb	NUMBs|CASEa
շիրիմ	շիրիմս	N	Nb	NUMBp|CASEa
շիւղ	շիւղ	N	Nb	NUMBs|CASEa
շղթʻայ	շղթʻայս	N	Nb	NUMBp|CASEl
շնամ	շնա՛յ	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
շնամ	շնար	V	V-	PERS2|NUMBs|TENSp|MOODm|VOICa
շնորհ	շընորհ	N	Nb	NUMBs|CASEa
շնորհ	շնորհ	N	Nb	NUMBs|CASEn
շնորհ	շնորհա՛ւքʻ	N	Nb	NUMBp|CASEi
շնորհ	շնորհացʻ	N	Nb	NUMBp|CASEg
շնորհ	շնորհաւքʻ	N	Nb	NUMBp|CASEi
շնորհ	շնորհս	N	Nb	NUMBp|CASEa
շնորհ	շնորհքʻ	N	Nb	NUMBp|CASEn
շնորհեմ	շնորհեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
շնչʻեմ	շնչʻեալ	V	V-	NUMBs|MOODp|CASEa
շուայտութʻիւն	շուայտութʻեամբ	N	Nb	NUMBs|CASEi
շուն	շո՛ւնքʻ	N	Nb	NUMBp|CASEn
շուն	շունս	N	Nb	NUMBp|CASEa
շուշան	շուշան	N	Nb	NUMBs|CASEa
շուրջ	շուրջ	D	Df	INFLn
շուրջ.զ-	շուրջ.զ	R	R-	INFLn
շտեմարանքʻ	շտեմարանս	N	Nb	NUMBp|CASEa
շտեմարանքʻ	շտեմարանս	N	Nb	NUMBp|CASEl
շտեմարանքʻ	շտեմարանքʻ	N	Nb	NUMBp|CASEn
շրջիմ	շրջե՛լ	V	V-	MOODn
շրջիմ	շրջեի՛ն	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
շրջիմ	շրջել	V	V-	MOODn
շրջիմ	շրջէ՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
շրջիմ	շրջէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
շրջիմ	շրջի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
շփʻեմ	շփʻեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ո	Ո	P	Pi	NUMBs|CASEn
ո	ո	P	Pi	NUMBs|CASEn
ո	ո՛	P	Pi	NUMBs|CASEn
ո	ոյքʻ	P	Pi	NUMBp|CASEn
ո	օ	P	Pi	NUMBs|CASEn
ոգի	ոգի	N	Nb	NUMBs|CASEa
ոգի	ոգի	N	Nb	NUMBs|CASEn
ոգի	ոգի՛	N	Nb	NUMBs|CASEa
ոգի	ոգիս	N	Nb	NUMBp|CASEa
ոգի	ոգւոյ	N	Nb	NUMBs|CASEg
ոգի	ոգւոցʻ	N	Nb	NUMBp|CASEg
ողբամ	ողբացʻաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
ողորմիմ	ողորմեա՛ցʻ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICp
ողորմութʻիւն	ողորմութʻեան	N	Nb	NUMBs|CASEg
ողորմութʻիւն	ողորմութʻի՛ւն	N	Nb	NUMBs|CASEa
ողորմութʻիւն	ողորմութʻիւն	N	Nb	NUMBs|CASEa
ողորմութʻիւն	ողորմութʻիւն	N	Nb	NUMBs|CASEn
ողորմութʻիւն	ողորմութʻիւնս	N	Nb	NUMBp|CASEa
ողջ	ողջոցʻ	A	A-	NUMBp|CASEd
ողջամբ	ողջա՛մբ	D	Df	INFLn
ողջոյն	ողձունի	N	Nb	NUMBs|CASEg
ողջոյն	ողջո՛յն	N	Nb	NUMBs|CASEa
ողջոյն	ողջո՛յն	N	Nb	NUMBs|CASEn
ողջոյն	ողջոյն	N	Nb	NUMBs|CASEa
ողջոյն	ողջոյն	N	Nb	NUMBs|CASEn
ողջոյն	ողջոյնս	N	Nb	NUMBp|CASEa
ողջոյն	ողջունի	N	Nb	NUMBs|CASEg
ոմն	ոմանս	P	Px	NUMBp|CASEa
ոմն	ոմանցʻ	P	Px	NUMBp|CASEb
ոմն	ոմանցʻ	P	Px	NUMBp|CASEg
ոմն	ոմանքʻ	P	Px	NUMBp|CASEn
ոմն	ոմն	P	Px	NUMBs|CASEa
ոմն	ոմն	P	Px	NUMBs|CASEn
ոմն	ուրումն	P	Px	NUMBs|CASEg
ոչʻ	Ո՛չʻ	D	Df	INFLn
ոչʻ	Ոչʻ	D	Df	INFLn
ոչʻ	ո՛չʻ	D	Df	INFLn
ոչʻ	ոչʻ	D	Df	INFLn
ոչʻ	չʻ	D	Df	INFLn
ոչʻխար	ոչʻխար	N	Nb	NUMBs|CASEn
ոչʻխար	ոչʻխարս	N	Nb	NUMBp|CASEa
ոսկր	ոսկերս	N	Nb	NUMBp|CASEa
ոստ	ոստս	N	Nb	NUMBp|CASEl
ով	_ՈՎ_	P	Pi	NUMBs|CASEn
ով	_ո՛վ_	I	I-	INFLn
ով	_ո՛վ_	P	Pi	NUMBs|CASEn
ով	ո	P	Pi	NUMBs|CASEa
ով	ո	P	Pi	NUMBs|CASEn
ով	ո՛վ	P	Pi	NUMBs|CASEn
ով	ոյր	P	Pi	NUMBs|CASEg
ով	ով	I	I-	INFLn
ով	ով	P	Pi	NUMBs|CASEa
ով	ով	P	Pi	NUMBs|CASEn
ով	ում	P	Pi	NUMBs|CASEd
ով	ումէ	P	Pi	NUMBs|CASEb
ոտն	ոտիցʻ	N	Nb	NUMBp|CASEb
ոտն	ոտիցʻ	N	Nb	NUMBp|CASEd
ոտն	ոտիցʻ	N	Nb	NUMBp|CASEg
ոտն	ոտն	N	Nb	NUMBs|CASEa
ոտն	ոտս	N	Nb	NUMBp|CASEa
ոտն	ոտս	N	Nb	NUMBp|CASEl
որ	_որ_	P	Pr	NUMBs|CASEa
որ	Որ	P	Pr	NUMBs|CASEn
որ	Որոյ	P	Pr	NUMBs|CASEg
որ	որ	P	Pi	NUMBs|CASEn
որ	որ	P	Pr	INFLn
որ	որ	P	Pr	NUMBp|CASEn
որ	որ	P	Pr	NUMBs|CASEa
որ	որ	P	Pr	NUMBs|CASEn
որ	որմէ	P	Pr	NUMBs|CASEb
որ	որո	P	Pr	NUMBs|CASEg
որ	որո՛յ	P	Pr	NUMBs|CASEg
որ	որոյ	P	Pr	NUMBs|CASEg
որ	որոյ	P	Pr	NUMBs|CASEl
որ	որով	P	Pr	NUMBs|CASEi
որ	որովքʻ	P	Pr	NUMBp|CASEi
որ	որոցʻ	P	Pr	NUMBp|CASEb
որ	որոցʻ	P	Pr	NUMBp|CASEd
որ	որոցʻ	P	Pr	NUMBp|CASEg
որ	որում	P	Pr	NUMBs|CASEd
որ	որում	P	Pr	NUMBs|CASEl
որ	որս	P	Pr	NUMBp|CASEa
որ	որս	P	Pr	NUMBp|CASEl
որ	որքʻ	P	Pr	NUMBp|CASEn
որդեակ	_որ_դեակ	N	Nb	NUMBs|CASEv
որդեակ	որդեակ	N	Nb	NUMBs|CASEn
որդեակ	որդեակ	N	Nb	NUMBs|CASEv
որդի	որդի	N	Nb	NUMBs|CASEa
որդի	որդի	N	Nb	NUMBs|CASEn
որդի	որդի	N	Nb	NUMBs|CASEv
որդի	որդի՛	N	Nb	NUMBs|CASEn
որդի	որդի՛ս	N	Nb	NUMBp|CASEa
որդի	որդի՛քʻ	N	Nb	NUMBp|CASEn
որդի	որդիս	N	Nb	NUMBp|CASEa
որդի	որդիքʻ	N	Nb	NUMBp|CASEn
որդի	որդւո՛ցʻ	N	Nb	NUMBs|CASEg
որդի	որդւոյ	N	Nb	NUMBs|CASEb
որդի	որդւոյ	N	Nb	NUMBs|CASEd
որդի	որդւոյ	N	Nb	NUMBs|CASEg
որդի	որդւոցʻ	N	Nb	NUMBp|CASEb
որդի	որդւոցʻ	N	Nb	NUMBp|CASEd
որթʻ	որթʻոյ	N	Nb	NUMBs|CASEg
որոգայթʻ	որոգա՛յթʻ	N	Nb	NUMBs|CASEa
որոշեմ	որոշիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
որովայն	որ_ով_այն	N	Nb	NUMBs|CASEa
որովայն	որովայնէ	N	Nb	NUMBs|CASEb
որովայն	որովայնի	N	Nb	NUMBs|CASEd
որովայն	որովայնի	N	Nb	NUMBs|CASEg
որովայն	որովայնի	N	Nb	NUMBs|CASEl
որովայն	որովայնիցʻ	N	Nb	NUMBp|CASEd
որչʻափʻ	որչʻափʻ	D	Dq	INFLn
որպէս	_որ_պէս	D	Dq	INFLn
որպէս	Որպէս	D	Dq	INFLn
որպէս	ո՛րպէս	D	Dq	INFLn
որպէս	որ_պէ_ս	D	Dq	INFLn
որպէս	որպէս	D	Df	INFLn
որպէս	որպէս	D	Dq	INFLn
որպէս	որպէս	D	Du	INFLn
որպիսի	որ_պի_սի՛	A	A-	NUMBs|CASEn
որպիսի	որպիսի	A	A-	NUMBs|CASEn
որջ	ո՛րջքʻ	N	Nb	NUMBp|CASEn
որս	որս	N	Nb	NUMBs|CASEa
որս	որսոյ	N	Nb	NUMBs|CASEg
որսակիցʻ	որսակիցʻքʻ	N	Nb	NUMBp|CASEn
որսակիցʻ	որսակցʻացʻ	N	Nb	NUMBp|CASEd
որսամ	որսալ	V	V-	MOODn
որսամ	որսայցʻես	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
ութʻ	ութʻ	M	Ma	NUMBs|CASEn
ութʻերորդ	ութʻերորդի	M	Mo	NUMBs|CASEl
ութʻուտասն	ութʻուտասանքʻ	M	Ma	NUMBp|CASEn
ութʻուտասն	ութʻուտասն	M	Ma	NUMBs|CASEa
ութʻսուն	ութʻսո՛ւն	M	Ma	NUMBs|CASEa
ութʻսուն	ութʻսուն	M	Ma	NUMBs|CASEn
ուլ	ուլ	N	Nb	NUMBs|CASEa
ուխտ	ուխտ	N	Nb	NUMBs|CASEa
ուխտ	ուխտ	N	Nb	NUMBs|CASEn
ուխտեմ	ուխտեացʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ուխտեմ	ուխտեմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
ուղեկիցʻ	ուղեկիցʻս	N	Nb	NUMBp|CASEl
ուղի	ուղւոյ	N	Nb	NUMBs|CASEb
ուղիղ	ուղի՛ղ	D	Df	INFLn
ուղիղ	ուղիղ	A	A-	NUMBs|CASEa
ուղղեմ	ուղղե՛լ	V	V-	MOODn
ուղղեմ	ուղղեցʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
ունայն	ունայն	A	A-	NUMBs|CASEa
ունայն	ունայնս	A	A-	NUMBp|CASEa
ունիմ	կա	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ունիմ	կա՛լ	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ունիմ	կալան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
ունիմ	կալաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
ունիմ	կալաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
ունիմ	կալեալ	V	V-	NUMBs|MOODp|CASEn
ունիմ	կալցʻուքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
ունիմ	ունեաքʻ	V	V-	PERS1|NUMBp|TENSi|MOODi|VOICa
ունիմ	ունեի	V	V-	PERS1|NUMBs|TENSi|MOODi|VOICa
ունիմ	ունեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ունիմ	ունել	V	V-	MOODn
ունիմ	ունէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ունիմ	ունէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICp
ունիմ	ունի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICp
ունիմ	ունի	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
ունիմ	ունի՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունի՛մ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունիմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունիմ	V	V-	PERS1|NUMBs|TENSp|MOODi|VOICp
ունիմ	ունիմքʻ	V	V-	PERS1|NUMBp|TENSp|MOODi|VOICp
ունիմ	ունին	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
ունիմ	ունիս	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունիցʻի	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ունիմ	ունիցʻի	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
ունիմ	ունիցʻի	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICp
ունիմ	ունիցʻի՛	V	V-	PERS3|NUMBs|TENSp|MOODs|VOICa
ունիմ	ունիցʻին	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
ունիմ	ունիցʻիս	V	V-	PERS2|NUMBs|TENSp|MOODs|VOICa
ունիմ	ունիցʻիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ունիմ	ունիցʻիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICp
ունիմ	ունիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
ունիմ	ունիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICp
ունկն	ականջս	N	Nb	NUMBp|CASEa
ունկն	ականջս	N	Nb	NUMBp|CASEl
ունկն	ուկն	N	Nb	NUMBs|CASEa
ունկն	ունկանէ	N	Nb	NUMBs|CASEb
ունկն	ունկն	N	Nb	NUMBs|CASEa
ուռ̄կան	ուռ̄կանքʻ	N	Nb	NUMBp|CASEn
ուռ̄նում	ուռ̄նոյր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ուս	ուսոցʻ	N	Nb	NUMBp|CASEg
ուսուցʻանեմ	ուսո	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ուսուցʻանեմ	ուսոյցʻ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ուսուցʻանեմ	ուսուսցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
ուսուցʻանեմ	ուսուցʻանել	V	V-	MOODn
ուսուցʻանեմ	ուսուցʻանես	V	V-	PERS2|NUMBs|TENSp|MOODi|VOICa
ուսուցʻանեմ	ուսուցʻանէ՛	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ուսուցʻանեմ	ուսուցʻանէ՛ր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ուսուցʻանեմ	ուսուցʻանէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ուսուցʻանեմ	ուսուցʻեր	V	V-	PERS2|NUMBs|TENSa|MOODi|VOICa
ուստի	ուստի	D	Dq	INFLn
ուստի	ուստի	D	Du	INFLn
ուտեմ	Կերան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
ուտեմ	եկեր	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICa
ուտեմ	կեր	V	V-	PERS2|NUMBs|TENSa|MOODm|VOICa
ուտեմ	կերայցʻ	V	V-	PERS1|NUMBs|TENSa|MOODs|VOICp
ուտեմ	կերան	V	V-	PERS3|NUMBp|TENSa|MOODi|VOICp
ուտեմ	կերաքʻ	V	V-	PERS1|NUMBp|TENSa|MOODi|VOICa
ուտեմ	կերիցʻես	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICa
ուտեմ	կերիցʻէ	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
ուտեմ	կերիցʻէ՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICa
ուտեմ	կերիցʻուքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICa
ուտեմ	կերիցʻուքʻ	V	V-	PERS1|NUMBp|TENSa|MOODs|VOICp
ուտեմ	ուտեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ուտեմ	ուտել	V	V-	MOODn
ուտեմ	ուտեն	V	V-	PERS3|NUMBp|TENSp|MOODi|VOICa
ուտեմ	ուտէ	V	V-	PERS3|NUMBs|TENSp|MOODi|VOICa
ուտեմ	ուտէր	V	V-	PERS3|NUMBs|TENSi|MOODi|VOICa
ուտեմ	ուտէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
ուտեմ	ուտիջի՛քʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ուտեմ	ուտիջիքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ուտեմ	ուտիցʻեմ	V	V-	PERS1|NUMBs|TENSp|MOODs|VOICa
ուտեմ	ուտիցʻէ՛քʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ուտեմ	ուտիցʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODs|VOICa
ուր	ուր	D	Df	INFLn
ուր	ուր	D	Dq	INFLn
ուր	ուր	D	Du	INFLn
ուրախ	ուրա՛խ	A	A-	INFLn
ուրախ	ուրա՛խ	A	A-	NUMBs|CASEn
ուրախ	ուրախ	A	A-	NUMBs|CASEn
ուրախութʻիւն	ուրախութʻեամբ	N	Nb	NUMBs|CASEi
ուրախութʻիւն	ուրախութʻի՛ւն	N	Nb	NUMBs|CASEn
ուրախութʻիւն	ուրախութʻիւն	N	Nb	NUMBs|CASEa
ուրախութʻիւն	ուրախութʻիւն	N	Nb	NUMBs|CASEn
ուրանամ	ուրանային	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
ուրանամ	ուրասցʻի	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
ուրանամ	ուրասցʻիս	V	V-	PERS2|NUMBs|TENSa|MOODs|VOICp
ուրանամ	ուրացʻաւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
ուրանամ	ուրացʻեա՛լ	V	V-	NUMBs|MOODp|CASEn
ուրբաթʻ	ուրբաթʻ	N	Nb	NUMBs|CASEn
ուրեմն	ուրեմն	A	A-	INFLn
ուրեմն	ուրեմն	A	A-	NUMBs|CASEa
ուրեմն	ուրեմն	D	Df	INFLn
ուրեքʻ	ուրեքʻ	D	Df	INFLn
ոքʻ	ումեքʻ	P	Px	NUMBs|CASEd
ոքʻ	ումեքʻէ	P	Px	NUMBs|CASEb
ոքʻ	ուրուքʻ	P	Px	NUMBs|CASEg
ոքʻ	ոքʻ	P	Px	NUMBs|CASEa
ոքʻ	ոքʻ	P	Px	NUMBs|CASEn
չʻաման	չʻաման	N	Nb	NUMBs|CASEa
չʻար	չʻա՛ր	A	A-	NUMBs|CASEn
չʻար	չʻար	A	A-	NUMBs|CASEa
չʻար	չʻար	A	A-	NUMBs|CASEn
չʻար	չʻարացʻ	A	A-	NUMBp|CASEb
չʻար	չʻարացʻ	A	A-	NUMBp|CASEg
չʻար	չʻարէ՛	A	A-	NUMBs|CASEb
չʻար	չʻարքʻ	A	A-	NUMBp|CASEn
չʻարագործ	չʻարագործացʻ	N	Nb	NUMBp|CASEb
չʻարագործ	չʻարագործս	N	Nb	NUMBp|CASEa
չʻարախաւս	չʻարախա՛ւս	A	A-	NUMBs|CASEn
չʻարախաւսեմ	չʻարախաւսեին	V	V-	PERS3|NUMBp|TENSi|MOODi|VOICa
չʻարախաւսեմ	չʻարախաւսէքʻ	V	V-	PERS2|NUMBp|TENSa|MOODm|VOICa
չʻարախաւսեմ	չʻարախաւսիցʻեն	V	V-	PERS3|NUMBp|TENSp|MOODs|VOICa
չʻարախաւսութʻիւն	չʻարախաւսութʻիւն	N	Nb	NUMBs|CASEa
չʻարաչʻար	չʻարաչʻար	A	A-	NUMBs|CASEn
չʻարիքʻ	չʻարեացʻ	N	Nb	NUMBp|CASEg
չʻարութʻիւն	չʻարութʻեամբ	N	Nb	NUMBs|CASEi
չʻարչʻարանքʻ	չʻարչʻարանս	N	Nb	NUMBp|CASEa
չʻարչʻարեմ	չʻարչʻարեալ	V	V-	NUMBs|MOODp|CASEn
չʻարչʻարեմ	չʻարչʻարել	V	V-	MOODn
չʻափʻ	չʻափʻ	N	Nb	NUMBs|CASEa
չʻափʻ	չʻափʻով	N	Nb	NUMBs|CASEi
չʻափʻեմ	չʻափʻեսցʻի՛	V	V-	PERS3|NUMBs|TENSa|MOODs|VOICp
չʻափʻեմ	չʻափʻէքʻ	V	V-	PERS2|NUMBp|TENSp|MOODi|VOICa
չʻգոյ	չʻգոյէ	N	Nb	NUMBs|CASEb
չʻիքʻ	Չʻի՛քʻ	P	Px	INFLn
չʻիքʻ	չʻի՛քʻ	P	Px	INFLn
չʻոր	չʻոր	A	A-	NUMBs|CASEa
չʻորանամ	չʻորացʻա՛ւ	V	V-	PERS3|NUMBs|TENSa|MOODi|VOICp
